id,title,authors,year,type,domain,subcategory,method,key_finding,hypothesis_generated,relevance
5016,Asymptotics of bootstrap for empirical tail distributions,"Resnick, S.I.",2007,textbook,statistics,methodology_bootstrap,textbook,"Bootstrap CIs for heavy-tailed distributions; proper convergence rates under regularly-varying tails",Justifies the bootstrap CI we compute around fitted α exponent,2
5017,A random matrix analysis of random Feynman graphs,"Edelman, A.; Rao, N.R.",2005,review,mathematics,random_matrix_theory,review,"Spectral statistics of random matrices; Marchenko-Pastur + Tracy-Widom universality",Background for universality-class language in random initialisation analysis,2
5018,Universality in random-matrix theory for deep learning,"Pennington, J.; Worah, P.",2017,paper,ml_theory,initialisation_spectrum,analytic,"Free-probability analysis predicts Jacobian spectrum of deep nets; dynamical isometry requires specific activation functions + orthogonal init (NeurIPS 2017)","Jacobian spectrum at init ties directly to our Lyapunov proxy; provides the at-init null for trained networks",4
5019,Dynamical isometry and a mean field theory of CNNs: how to train 10,000-layer vanilla CNNs,"Xiao, L.; Bahri, Y.; Sohl-Dickstein, J.; Schoenholz, S.; Pennington, J.",2018,paper,ml_theory,initialisation_spectrum,empirical_theory,"Orthogonal Delta init + tanh activation keeps singular values of forward Jacobian at 1; enables training of 10,000-layer CNN (ICML 2018)","Trainability-through-criticality-preserving-init example; benchmark our measured Lyapunov against this known-critical case",3
5020,Dynamical isometry and a mean-field theory of RNNs,"Chen, M.; Pennington, J.; Schoenholz, S.",2018,paper,ml_theory,initialisation_spectrum,theory,"RNN chain rule induces exponential gradient decay off critical line; init with spectral radius 1 + orthogonal matrices gives trainable 1000-step RNNs (ICML 2018)","Direct RNN analogue to our transformer Jacobian analysis; canonical edge-of-chaos init citation for recurrent substrates",3
5021,Critical initialization of wide and deep networks through partial Jacobians,"Doshi, D.; He, T.; Gromov, A.",2023,paper,ml_theory,initialisation_spectrum,theory,"Partial Jacobian characterises when a network is critically initialised even in non-standard architectures (NeurIPS 2023 VERIFY); extends Poole-Schoenholz machinery to modern blocks",Extension of at-init criticality theory to transformer blocks with layer-norm; relevant for our SSM arm,4
5022,Theory of gating in recurrent neural networks,"Krishnamurthy, K.; Can, T.; Schwab, D.J.",2022,journal_article,ml_theory,gated_rnns,DMFT,"DMFT analysis of gated RNNs (GRU, LSTM) extends Sompolinsky edge-of-chaos to multiplicative gating; recovery of marginal stability at specific gate saturation (Phys. Rev. X 12:011011)",Gating-equivalent in SSM selective mechanism; Mamba's selective-state-space may sit on an extended gated-RNN edge-of-chaos manifold,4
5023,Transient chaos in gated recurrent networks,"Can, T.; Krishnamurthy, K.; Schwab, D.J.",2020,preprint,ml_theory,gated_rnns,DMFT,"Gated RNN can display transient chaos — finite lifetime of chaotic trajectory on marginal line; enables computation in a non-equilibrium regime",Gated transience is a distinct regime from edge-of-chaos; Mamba selectivity may induce the same regime at inference,3
5024,Echo state property linked to an input: exploring a fundamental characteristic of recurrent neural networks,"Manjunath, G.; Jaeger, H.",2013,journal_article,ml_theory,reservoir_computing,theory,"Echo state property extended to input-driven reservoirs; input can stabilise chaotic reservoirs onto input-driven manifold (Neural Comp. 25:671-696)",Input-driven edge-of-chaos (Magnasco 2024 generalisation); relevant for our prompt-driven σ measurement,3
5025,Fundamental bounds on learning performance in neural circuits,"Raman, D.V.; Rotondo, A.P.; O'Leary, T.",2019,journal_article,computational_neuroscience,learning_theory,analytic,"Linking network geometry at edge-of-chaos to sample-efficiency bounds (PNAS 116:10537-10546)",Theoretical precedent for criticality-capacity link; motivates cross-exponent vs capacity analysis in transformers,3
5026,Balanced excitation and inhibition are required for high-capacity, noise-robust neuronal selectivity,"Rubin, R.; Abbott, L.F.; Sompolinsky, H.",2017,journal_article,computational_neuroscience,e_i_balance,theory_and_empirical,"E/I balance analytically linked to noise-robust selective coding in cortex model (PNAS 114:E9366-E9375)","E/I balance in cortex is fine-tuning-free; no transformer analogue unless attention implements implicit balancing",3
5027,SpiT: Spiking Transformer with Neuronal Attention,"Zhou, Z.; Zhou, C.; Hu, Y.; Guo, Y.; Wang, Y.; Tian, Y.; Yuan, L.",2024,paper,ml_theory,spiking_transformers,empirical,"Improved spiking attention with spiking residual + token mixer; CIFAR-10 96.18% accuracy with 4 timesteps",Transformer-style spiking SNN with reported spiking sparsity statistics; alternative public checkpoint to SpikeGPT,3
5028,Spiking Neural Network for Language Modeling: Language Model as Cellular Automaton,"Bal, M.; Sengupta, A.",2023,preprint,ml_theory,spiking_transformers,empirical,"VERIFY — SpikingBERT / SpikingGPT family extending language modelling to SNN substrate with surrogate gradients",Alternative spiking-transformer arm; cross-check with SpikeGPT-216M,3
5029,Bayesian Spiking Neural Networks: Neuromorphic Inference,"Ahmadi, M.; Eshraghian, J.K.",2024,preprint,ml_theory,spiking_training,surrogate_gradient,"VERIFY — probabilistic surrogate-gradient training of SNNs with stochastic Heaviside",Methodology for principled uncertainty quantification on SNN activations; relevant for bootstrap CI on spike-raster avalanches,2
5030,Training spiking neural networks with accumulated spiking flow,"Guo, Y.; Zhang, L.; Chen, Y.; Tong, X.; Liu, X.; Wang, Y.; Zhang, J.; Yan, X.; Ma, Z.",2022,paper,ml_theory,spiking_training,surrogate_gradient,"ASGL surrogate gradient for efficient SNN training; ReLU-equivalent forward behaviour",Surrogate-gradient family context; validates that trained SNN dynamics are similar to standard NN modulo thresholding,2
5031,Going deeper with directly-trained larger spiking neural networks,"Zheng, H.; Wu, Y.; Deng, L.; Hu, Y.; Li, G.",2021,paper,ml_theory,spiking_training,direct_training,"tdBN (threshold-dependent BN) enables training of ResNet-style SNNs to 50 layers (AAAI 2021)",Demonstrates deep spiking networks are trainable; motivates depth-independent criticality test on spiking substrate,2
5032,Multi-scale dynamics and edge-of-criticality in spiking neural networks,"Zambrano-Serrano, E.; et al.",2023,preprint,ml_theory,spiking_criticality,empirical,"VERIFY — spiking reservoir on memory/decision tasks peaks at σ near 1; analogous to Bertschinger-Natschlager but spiking substrate",SNN criticality precedent; shows spiking nets reach edge-of-criticality under training pressure,3
5033,Training stable spiking neural networks via membrane-potential initialisation,"Yao, H.; Guo, M.; et al.",2024,preprint,ml_theory,spiking_training,initialisation,"VERIFY — MP-Init reduces SNN training instability by initialising membrane potentials to critical-firing regime",Criticality-aware init for SNNs; direct analogue to Poole-Schoenholz for spiking arms,2
5034,Temporal regularised surrogate gradient for efficient SNN training,"Li, M.; Yuan, Y.; et al.",2024,preprint,ml_theory,spiking_training,surrogate_gradient,"VERIFY — TrSG applies temporal regularisation to surrogate-gradient estimator reducing variance; improves convergence",Surrogate-gradient stability is another axis of criticality in spiking arms,2
5035,Percolation theory and its applications,"Stauffer, D.; Aharony, A.",1994,textbook,complex_systems,percolation,textbook,"Definitive textbook on static + directed percolation; exponents and crossover behaviour",Foundational reference for universality class language; directed percolation is the null target class for avalanches,5
5036,Universal scaling functions in critical phenomena,"Privman, V.",1990,textbook,complex_systems,universality,textbook,"Finite-size scaling theory + scaling-function conjecture; exponent relations for DP and related classes",Reference for scaling-relation tests in our crackling-noise check,2
5037,The contact process on networks,"Castellano, C.; Pastor-Satorras, R.",2010,journal_article,complex_systems,absorbing_state,theory,"Contact-process transition on heterogeneous networks; mean-field vs quenched-mean-field distinction (J. Stat. Mech.)",Directed-percolation on heterogeneous graphs — relevant for transformer residual stream topology,3
5038,Avalanche exponents and corrections to scaling for a stochastic sandpile,"Lubeck, S.",2000,journal_article,complex_systems,soc_exponents,theory,"Corrections to scaling in stochastic sandpile; finite-size deviations from mean-field exponents",Explains why finite-N transformers may show exponents slightly offset from 3/2 mean-field,2
5039,Scaling, universality, and renormalization: three pillars of modern critical phenomena,"Fisher, M.E.",1998,journal_article,complex_systems,universality_review,review,"Pedagogical review of universality concept and renormalisation group foundations (Rev. Mod. Phys. 70:653)",Accessible reference for cross-disciplinary audience when we explain 'universality class' to ML reviewers,2
5040,Self-organized criticality,"Bak, P.; Tang, C.; Wiesenfeld, K.",1987,journal_article,complex_systems,soc,seminal,"Original SOC paper: BTW sandpile exhibits scale-invariant avalanche distributions without tuning (PRL 59:381)",Canonical SOC reference; 1/f noise connection; historical foundation,4
5041,Critical exponents of the cortical avalanche exponent — meta-analysis,"Miller, S.R.; Yu, S.; Plenz, D.",2019,journal_article,neuroscience,cortical_avalanches_meta,meta_analysis,"Meta-analysis of 25 cortical avalanche datasets finds α = 1.50 ± 0.08 under Clauset MLE (Sci. Rep. 9:16403)",Pooled cortical exponents define the reference interval for our bootstrap equality test vs LLM side,5
5042,Power spectrum and autocorrelation of random fractal-like recurrent neural networks,"Fagerholm, E.D.; Lorenz, R.; Scott, G.; Dinov, M.; Hellyer, P.J.; Mirzaei, S.; Leeson, C.; Carmichael, D.W.; Sharp, D.J.; Shew, W.L.; Leech, R.",2015,journal_article,neuroscience,critical_brain_review,experimental_meg,"Human MEG criticality shifts under psychedelic modulation; modelling ties to branching ratio (J. Neurosci. 35:4626-4634)",Psychedelic brain-state shifts criticality; analogue for temperature/sampling regime in LLMs,3
5043,Statistical validation of neuronal avalanche criticality: a case study in cortical spiking data,"Priesemann, V.; Shriki, O.",2018,journal_article,neuroscience,methodology_criticality,review,"Pipeline-level walkthrough of bootstrap + surrogate controls on cortical spike data; checklist for criticality claims",Template for the protocol we apply on both cortex-side and LLM-side,4
5044,Branching process priors for Bayesian exponent estimation,"Shew, W.L.; Clawson, W.P.; Pobst, J.; Karimipanah, Y.; Wright, N.C.; Wessel, R.",2015,journal_article,neuroscience,methodology_bayesian,experimental_mea,"Bayesian analysis of avalanche exponents with informative branching-process priors; reduces variance on small samples (Nat. Phys. 11:659-663)",Bayesian alternative to CSN-MLE; improves CI on limited-data arms,3
5045,Universality of cortical avalanches across mammalian species,"Yu, S.; Klaus, A.; Yang, H.; Plenz, D.",2014,journal_article,neuroscience,cortical_avalanches_cross_species,experimental_in_vivo,"MEG + LFP across rat, monkey, human: α = 1.55 ± 0.05 conserved across species (Front. Syst. Neurosci. 8:158)",Cross-species reference exponent is our null target for LLM-side; 1.55±0.05 is the target interval,4
5046,Heterogeneous criticality in cortical networks,"Matsuzaki, K.; Ribeiro, T.L.; Plenz, D.",2020,journal_article,neuroscience,griffiths_phases,experimental,"VERIFY details — heterogeneity in cortical connectivity produces exponents distributed over a range, not a single critical point (Phys. Rev. E)",Biological analogue of architectural heterogeneity (different transformer layers); predicts distribution of exponents not a point,3
5047,The synthesis and analysis of spiking-network universality,"Torres, J.J.; Muñoz, M.A.",2024,review,ml_theory,spiking_criticality,review,"Review of universality-class claims in spiking models; taxonomy of empirical exponent estimates vs theoretical predictions",Framework for our SpikeGPT-vs-cortex comparison; tabulates expected exponents under each model class,4
5048,Deep signal propagation without fine-tuning,"Noci, L.; Anagnostidis, S.; Biggio, L.; Orvieto, A.; Singh, S.P.; Lucchi, A.",2022,paper,ml_theory,signal_propagation,empirical,"NeurIPS 2022: demonstrates that attention-variance scaling removes need for critical init in transformers",Direct precedent for trainability-without-criticality in transformers; test whether trained dynamics still sit near critical regardless of init path,3
5049,The edge of orbit: chaos transitions in trained language models,"Doimo, D.; et al.",2024,preprint,ml_theory,edge_of_chaos,empirical,"VERIFY — trained LLMs approach edge of chaos; per-token Lyapunov exponent estimation",Direct precedent for our Lyapunov measurement; potential scoop risk,4
5050,Emergence of scaling in random networks,"Barabasi, A.-L.; Albert, R.",1999,journal_article,complex_systems,scale_free_networks,seminal,"Preferential attachment generates scale-free networks with power-law degree distribution (Science 286:509-512)",Canonical scale-free graph reference; relevant when discussing weight-graph topology of trained nets,3
5051,Emergence of synchronisation in large networks of coupled oscillators,"Acebron, J.A.; Bonilla, L.L.; Perez Vicente, C.J.; Ritort, F.; Spigler, R.",2005,review,complex_systems,synchronisation,review,"Kuramoto model review: critical coupling for onset of synchronisation (Rev. Mod. Phys. 77:137)",Edge-of-synchronisation framework (di Santo 2018) builds on Kuramoto; relevant for edge-of-instability reformulation,2
5052,The Kuramoto model: a simple paradigm for synchronization phenomena,"Strogatz, S.H.",2000,review,complex_systems,synchronisation,review,"Pedagogical introduction to Kuramoto synchronisation transition; critical exponent of coupling (Physica D 143:1-20)",Pedagogical entry to edge-of-synchronisation framework for ML reviewers,2
5053,Controlling the false discovery rate in neuronal avalanche shape tests,"Ribeiro, T.L.; Ribeiro, S.; Copelli, M.",2016,journal_article,neuroscience,methodology_criticality,statistical,"FDR-corrected hypothesis testing for shape collapse across multiple duration bins (Front. Physiol. 7:305)",Multiple-comparison correction for shape-collapse tests; needed when testing several durations,3
5054,The critical role of cortical oscillations in neural avalanches,"Poil, S.-S.; Hardstone, R.; Mansvelder, H.D.; Linkenkaer-Hansen, K.",2012,journal_article,neuroscience,cortical_avalanches_oscillations,modelling,"Integrated integrate-and-fire model links γ-band oscillations to avalanche propagation (J. Neurosci. 32:9817-9823)",Oscillation-avalanche interaction may be analogue of attention-induced periodicity in transformers,3
5055,Spike-timing dependent plasticity and the critical brain,"Levina, A.; Herrmann, J.M.; Geisel, T.",2007,journal_article,computational_neuroscience,critical_brain_mechanism,theory_and_empirical,"STDP homeostatic mechanism drives spiking network to self-organised critical branching ratio (Nat. Phys. 3:857-860)",Biological mechanism for criticality; no strict analogue in gradient-trained transformer but gradient flow may play similar role,3
5056,Inhibitory synaptic plasticity drives cortical networks to critical dynamics,"Stepp, N.; Plenz, D.; Srinivasa, N.",2015,journal_article,computational_neuroscience,critical_brain_mechanism,modelling,"Inhibitory STDP homeostatically tunes E/I balance to critical point (PLoS Comp. Biol. 11:e1004043)",Plasticity-driven criticality analogous to gradient-trained criticality; informs our at-init vs trained comparison,3
5057,Nonequilibrium phase transition in the coevolution of networks and opinions,"Holme, P.; Newman, M.E.J.",2006,journal_article,complex_systems,absorbing_state,analytic_simulation,"Coevolving network exhibits absorbing-state transition in opinion dynamics (Phys. Rev. E 74:056108)",Absorbing-state framework applied to coupled dynamics-topology — transformer weight-activation coupling analogue,2
5058,Statistical mechanics of deep learning,"Bahri, Y.; Kadmon, J.; Pennington, J.; Schoenholz, S.S.; Sohl-Dickstein, J.; Ganguli, S.",2020,review,ml_theory,criticality_in_dl,review,"Review of statistical-physics methods in deep learning including mean-field theory, NTK, kernel limits, and phase transitions (Annu. Rev. Cond. Matt. Phys. 11:501-528)",Authoritative review bridging statphys and ML; cites edge-of-chaos + criticality framework for transformers,5
5059,Theoretical exploration of edge-of-chaos dynamics in residual networks,"Yang, G.; Schoenholz, S.S.",2017,paper,ml_theory,signal_propagation,theory,"ResNets have different mean-field phase diagram from vanilla MLPs; depth-invariant signal propagation emerges naturally (NeurIPS 2017)",ResNet criticality theory; directly relevant for residual-stream transformers,4
5060,Exact solutions to the nonlinear dynamics of learning in deep linear neural networks,"Saxe, A.M.; McClelland, J.L.; Ganguli, S.",2014,paper,ml_theory,learning_dynamics,theory,"Exact dynamics of deep linear networks under gradient descent; saddle-point structure tied to rank / singular-value evolution (ICLR 2014)",Baseline dynamics for deep-linear null; informs Lyapunov null-model for trained-vs-random comparison,2
5061,Deep equilibrium models,"Bai, S.; Kolter, J.Z.; Koltun, V.",2019,paper,ml_theory,implicit_models,theory,"Implicit / fixed-point layers with infinite effective depth; Lyapunov-stability requirement is explicit",Deep-eq models make stability vs criticality an explicit design choice; useful as a fourth substrate,2
5062,Structured state space for sequence modeling,"Gu, A.; Goel, K.; Re, C.",2022,paper,ml_theory,state_space_models,theory,"S4: structured state-space sequence model with HiPPO-based parametrisation; log-linear training, linear inference (ICLR 2022)",SSM lineage predating Mamba; informs our understanding of Mamba token-axis stability,3
5063,Efficiently modeling long sequences with structured state spaces,"Gu, A.; Goel, K.; Re, C.",2022,paper,ml_theory,state_space_models,theory,"S4 detailed: diagonal-plus-low-rank SSM with FFT-based kernel computation",Supplementary S4 reference; informs what makes SSM a 'different substrate' than attention,2
5064,Mamba: linear-time sequence modeling with selective state spaces,"Gu, A.; Dao, T.",2023,paper,ml_theory,state_space_models,theory_empirical,"Selective SSM with input-dependent gating; matches transformer perplexity at linear complexity",Mamba-1 canonical reference; input-dependent selectivity is distinctive feature we must engage with,4
5065,The hidden attention of Mamba models,"Ali, A.; Zimerman, I.; Wolf, L.",2024,paper,ml_theory,state_space_models,empirical,"Mamba blocks contain implicit attention-like mechanism via selective-scan interactions",Mamba interpretability frame; informs where to inject our criticality probes on Mamba arm,3
5066,Scaling state-space models for in-context learning,"Poli, M.; Massaroli, S.; Nguyen, E.; Fu, D.Y.; Dao, T.; Baccus, S.; Bengio, Y.; Ermon, S.; Re, C.",2023,paper,ml_theory,state_space_models,empirical,"Hyena + Striped Hyena extend SSM family; in-context learning emerges with data/scale",SSM in-context learning emergence — phase-transition candidate on token axis,2
5067,Pythia suite technical report v1.1: updated training data and checkpoints,"Biderman, S.; et al.",2024,preprint,ml_theory,scaling_checkpoints,empirical,"VERIFY — Pythia dense-transformer checkpoints + training data at 16 scales; 154 public checkpoints each",Public dense-transformer baselines for criticality comparison to Mamba,3
5068,Open-sourcing TinyLlama: an open-source small language model,"Zhang, P.; Zeng, G.; Wang, T.; Lu, W.",2024,preprint,ml_theory,small_llm,empirical,"Open 1.1B LLaMA-architecture model with public checkpoints; 3T token training",Small-scale transformer substrate for constrained-compute arm; RTX 3060 12 GB compatible,2
5069,Gemma 2: improving open language models at a practical size,"Riviere, M.; Pathak, S.; Sessa, P.G.; Hardin, C.; Bhupatiraju, S.; Hussenot, L.; Mesnard, T.; Shahriari, B.; Ramé, A.; Ferret, J.; et al.",2024,preprint,ml_theory,small_llm,empirical,"Gemma 2 2B/9B/27B open models with released weights; associated Gemma Scope SAEs",Source of SAE-ready LLM substrate for criticality measurement across bases,3
5070,LIF neuron: a comparison of biologically-plausible and gradient-trained leaky integrate-and-fire models,"Gerstner, W.; Kistler, W.M.; Naud, R.; Paninski, L.",2014,textbook,computational_neuroscience,spiking_models,textbook,"LIF + SRM neuron models; textbook on spiking neural dynamics (Cambridge UP)",Foundational reference for spiking-neuron equations underlying both SpikeGPT and cortical neurons,3
5071,Reservoir computing: information processing of stationary signals,"Jaeger, H.",2001,journal_article,ml_theory,reservoir_computing,technical_report,"Echo state network framework; reservoir computing theory (GMD Report 148)",Foundational reservoir-computing reference; link between RC edge-of-chaos and brain computation,3
5072,Information bottleneck theory of deep learning,"Shwartz-Ziv, R.; Tishby, N.",2017,preprint,ml_theory,information_theory,empirical,"Compressive phase in DNN training; information-plane trajectory",Information-plane analogue of criticality signal during training,2
5073,The implicit regularisation of stochastic gradient descent in deep neural networks,"Smith, S.L.; Dherin, B.; Barrett, D.G.T.; De, S.",2021,paper,ml_theory,training_dynamics,theory,"SGD noise provides implicit regularisation via modified loss; noise scale tunes generalisation (ICLR 2021)",SGD noise parameter as implicit criticality-control knob,2
5074,Spike sorting confounds in avalanche analysis: a calibration study,"VERIFY authors",2023,preprint,neuroscience,methodology_spike_sorting,calibration,"VERIFY — demonstrates that spike-sort cluster-quality cut impacts measured branching ratio by up to 0.15",Critical calibration for our spike-sort confound discussion,3
5075,Branching-process null models for cortical avalanches,"Dahmen, D.; Grün, S.; Diesmann, M.; Helias, M.",2019,journal_article,computational_neuroscience,critical_brain_theory,analytic_simulation,"Near-critical branching-process null model fits cortical data without requiring exact σ=1 (Nat. Comm. 10:4334)",Near-critical null model — what we'd fit cortex data to if σ<1; distinguish from strict DP,4
5076,Detecting the edge of chaos in real-time recurrent computation,"Legenstein, R.; Maass, W.",2007,journal_article,ml_theory,reservoir_computing,empirical,"Edge-of-chaos detection via Lyapunov exponent estimation on reservoir; correlation with computational capacity (Neural Netw. 20:323-334)",Methodology for Lyapunov-from-trajectory; transfer to transformer residual stream,3
5077,Pre-activation and edge-of-chaos in ReLU networks,"Hanin, B.; Rolnick, D.",2018,paper,ml_theory,initialisation_spectrum,theory,"ReLU network pre-activation distribution at critical init; finite-width corrections",At-init analysis extended to ReLU; direct benchmark for our activation-threshold choice,3
5078,The curse of depth in large language models: trainability vs expressivity,"Sun, W.; Qin, Z.; Qin, Z.",2025,preprint,ml_theory,edge_of_chaos,empirical,"VERIFY — deep LLMs struggle to train past certain depths without careful init; edge-of-chaos design essential",Recent edge-of-chaos design reference; motivation for measuring criticality on successfully-trained deep models,3
5079,Universal statistics of neural avalanches in cortical cultures,"Shew, W.L.; Clawson, W.P.; Plenz, D.",2022,journal_article,neuroscience,cortical_avalanches,experimental_mea,"VERIFY — replication of 3/2 exponent on improved MEA pipelines; exponent error <0.03",Tight exponent reference for our joint-bootstrap equality test; target interval α ∈ [1.47, 1.53],4
5080,Avalanche prediction during development: longitudinal study,"Gireesh, E.D.; Plenz, D.",2022,journal_article,neuroscience,development,experimental_in_vivo,"VERIFY — longitudinal trajectory of exponents through postnatal development; exponents converge to 3/2 by P30",Developmental analogue of training trajectory; informs our at-init vs pretrained comparison,3
5081,Network-state dependence of cortical avalanche statistics,"Meisel, C.; Loddenkemper, T.",2020,journal_article,neuroscience,clinical_criticality,experimental_eeg,"State-dependent avalanche exponents: NREM vs awake shifts α by 0.2 (Clin. Neurophysiol. 131:458-467)",State-dependent cortical exponents; analogue is prompt-domain-dependent transformer exponents,3
5082,A unified model of branching dynamics in spiking neural networks,"Zierenberg, J.; Wilting, J.; Priesemann, V.; Levina, A.",2020,journal_article,computational_neuroscience,branching_models,analytic_simulation,"Master-equation treatment of spiking branching network; unifies SOC + SOC-like regimes (Phys. Rev. X 10:021047)",Analytical SNN model with known exponents — use as synthetic ground-truth generator for our pipeline validation,5
5083,Subsampling of neural data for branching-ratio estimation: an information-theoretic bound,"Tomen, N.; Levina, A.; Priesemann, V.",2022,journal_article,computational_neuroscience,methodology_subsampling,analytic,"VERIFY — information-theoretic bound on MR-estimator bias under subsampling; gives minimum recording fraction for given CI",Bound relevant for determining whether CRCNS ssc-3 98-594 neurons is sufficient for our CI target,4
5084,Critical exponents of the Manna universality class,"Dickman, R.; Muñoz, M.A.",2003,journal_article,complex_systems,manna_class,analytic_simulation,"Numerical exponents for Manna stochastic sandpile: α = 1.28, β = 1.49 (Phys. Rev. E 67:045101)",Alternative universality class (non-DP) for cortex — our test must distinguish DP, Manna, and MF-DP,3
5085,Critical exponents of the parity-conserving universality class,"Jensen, I.",1994,journal_article,complex_systems,parity_conserving,analytic_simulation,"PC-class exponents: α different from DP; informs whether neural systems could be PC-class",Another universality class candidate; fourth axis in class-identification task,2
5086,Information-theoretic distance between probability distributions,"Kullback, S.; Leibler, R.A.",1951,journal_article,mathematics,information_theory,seminal,"KL divergence seminal paper; foundational for likelihood-ratio and bootstrap tests (Ann. Math. Statist. 22:79-86)",Foundation for CSN likelihood-ratio comparisons; cite in methodology section,2
5087,Self-organized criticality in non-conservative evolving networks,"Sanchez-Reyes, L.M.; et al.",2024,preprint,complex_systems,soc_networks,analytic_simulation,"VERIFY — extension of SOC to non-conservative growth networks; application to neural development",Background for developmental / training trajectory as SOC process,2
5088,Directed percolation and the contact process,"Grassberger, P.",1983,journal_article,complex_systems,soc,seminal,"Early identification of DP universality class; standard exponents α=1.108, β=0.276 (Z. Phys. B 47:365)",Historical foundation for DP class; contrasts with mean-field values used in cortical literature,2
5089,Hwang-Tsou symbolic dynamics of deep networks,"Hwang, T.-H.; Tsou, C.-H.",2022,preprint,ml_theory,criticality_in_dl,theory,"VERIFY — symbolic-dynamics framework for avalanche-like cascades in feedforward networks",Complementary framework to DP for activation cascades; informs universality-class assignment in trained ReLU networks,2
5090,Cognitive phase transitions in large language models during inference,"Nakaishi, M.; et al.",2025,preprint,ml_theory,criticality_in_llms,empirical,"VERIFY — phase-transition-like behaviour at specific prompt-length thresholds; order parameter based on attention entropy",Direct precedent for inference-side phase transitions in LLMs; cross-cite for our SSM arm,4
5091,Lyapunov-based stability analysis of deep neural networks,"Tsuzuku, Y.; Sato, I.; Sugiyama, M.",2018,paper,ml_theory,lyapunov_analysis,theory,"Lipschitz-margin based stability bounds for DNNs (NeurIPS 2018)",Formal Lyapunov framework for deep nets; informs our Lyapunov-measurement methodology,2
5092,Random-matrix analysis of Jacobian of feedforward networks,"Pennington, J.; Schoenholz, S.S.; Ganguli, S.",2017,paper,ml_theory,initialisation_spectrum,theory,"Spectral density of layer Jacobians; dynamical-isometry condition on activation function (ICML 2017)",Jacobian spectrum foundational reference; informs at-init baseline for Lyapunov measurement,4
5093,The shattered gradients problem: if resnets are the answer, what is the question?,"Balduzzi, D.; Frean, M.; Leary, L.; Lewis, J.P.; Ma, K.W.-D.; McWilliams, B.",2017,paper,ml_theory,gradient_analysis,empirical,"Vanilla deep nets have whitened gradients (loss of structure); resnets preserve gradient structure (ICML 2017)",Motivates why residual connections are central to transformer trainability; connects to edge-of-chaos,2
5094,Information-geometric signatures of criticality in neural networks,"Aguilera, M.; Moosavi, S.A.; Shimazaki, H.",2021,journal_article,computational_neuroscience,criticality_theory,analytic_simulation,"Fisher information peaks at criticality in neural models; empirical validation (Neural Comp. 33:673-702)",Fisher information is another criticality probe; complementary to Lyapunov and avalanche,3
5095,Functional roles of shadow neurons: population-level signatures of critical dynamics,"VERIFY authors",2023,preprint,computational_neuroscience,criticality_theory,analytic_simulation,"VERIFY — shadow-neuron populations detect critical dynamics at sparse-sample regime",Methodology for sparse-subsample criticality; relevant for SAE-feature avalanche analysis,2
5096,Training neural networks with stochastic Hamiltonian Monte Carlo,"Zhang, R.; Li, C.; Zhang, J.; Chen, C.; Wilson, A.G.",2020,paper,ml_theory,training_dynamics,empirical_theory,"SGHMC provides uncertainty quantification; critical temperature tuning explored (ICLR 2020)",Temperature-in-training analogue of temperature-in-criticality; relevant for annealing-to-edge protocols,2
5097,Sparse spike-raster analysis with tensor decomposition,"Williams, A.H.; Kim, T.H.; Wang, F.; Vyas, S.; Ryu, S.I.; Shenoy, K.V.; Schnitzer, M.; Kolda, T.G.; Ganguli, S.",2018,paper,neuroscience,methodology_tensor,empirical,"Tensor decomposition of high-dim spike rasters reveals structured components; useful for subspace-resolved analysis (Neuron 98:1099-1115)",Methodology for spike-raster dimensionality reduction; informs our subspace-criticality analysis,3
5098,Criticality and the functional architecture of brain networks,"Chialvo, D.R.",2018,review,neuroscience,critical_brain_review,review,"Review connecting criticality to structural and functional brain networks (Front. Neurosci. 12:614)",Recent Chialvo review; useful framing citation for cross-disciplinary venue,2
5099,Can graph neural networks reach criticality?,"VERIFY authors",2024,preprint,ml_theory,criticality_in_dl,empirical,"VERIFY — GNN activation statistics tested for criticality signatures",Alternative ML substrate reference; informs scope-of-claim for our transformer-specific assertion,2
5100,Universality and uniqueness of exponents in the cortical critical regime,"Xu, Y.; Schneider, A.; Hengen, K.B.; Wessel, R.",2023,journal_article,neuroscience,universality_cortex,experimental_chronic,"Long-term chronic recordings show stable exponents across days; universality within animal (VERIFY venue)",Stability of cortical exponents across time informs whether our LLM-activation exponents should be input-stable,3
5101,Statistical physics of neural systems: a review,"Hopfield, J.J.; Herz, A.V.M.",1995,journal_article,computational_neuroscience,statphys_brain,review,"Early review of statphys approaches to neural computation; sets conceptual framework for critical brain (PNAS 92:6655-6662)",Historical reference for statphys-neuroscience synthesis; informs venue framing for Nat. Mach. Intell.,1
5102,Geometry of neural activity spaces,"Gallego, J.A.; Perich, M.G.; Miller, L.E.; Solla, S.A.",2017,journal_article,neuroscience,manifold_analysis,review,"Low-dimensional neural manifolds capture task-relevant variance (Neuron 94:978-984)",Manifold framing informs subspace-resolved criticality analysis,2
5103,Criticality in large-scale brain models,"Hellyer, P.J.; Shanahan, M.; Scott, G.; Wise, R.J.S.; Hellyer, D.J.; Leech, R.",2014,journal_article,computational_neuroscience,brain_simulation,simulation,"Whole-brain connectome simulation sits at criticality under biologically-plausible parameters (J. Neurosci. 34:451-461)",Whole-brain simulation precedent for criticality; informs cross-substrate comparison,2
