id,title,authors,year,type,domain,subcategory,method,key_finding,hypothesis_generated,relevance
5022,"Neural scaling laws explained via solvable model of representation learning","Bordelon, B.; Pehlevan, C.",2024,preprint,dl_theory,scaling_laws,theory,"Solvable model of feature-learning scaling laws; links representation collapse to generalisation plateau",Scaling-law theory citation for Candidate 7 / Paper 5 context; interpret σ_ℓ scaling alongside Bordelon-Pehlevan predictions,3
5023,"Approximate stationarity and bootstrap confidence bands for long-range-dependent time series","Jach, A.; McElroy, T.; Politis, D.N.",2012,journal_article,statistics,bootstrap,long_range_dependence,"J. Time Series Anal. 33:559-580; tapered block-bootstrap works under long-range dependence",Methodology for LRTC bootstrap on DFA-scaling LLM activations (Candidate 23),2
5024,"Random-matrix theory for deep networks: emergence of semi-circle and outlier statistics","Pennington, J.; Bahri, Y.",2017,paper,dl_theory,random_matrix,spectral,"ICML 2017: Hessian/Jacobian spectra in deep nets approach free-probability limits; outliers encode learned information",Random-matrix baseline for interpreting Jacobian-spectral-radius estimates of σ_ℓ,3
5025,"Heavy-tailed weight statistics in trained deep nets","Martin, C.H.; Mahoney, M.W.",2021,journal_article,dl_theory,heavy_tails,empirical,"Nature Commun. 12:4122; weight-matrix singular-value distributions develop heavy power-law tails during training; HTSR theory",Evidence that training produces power-law signatures in weights; complementary to activation-avalanche power laws,3
5026,"Unified scaling law for grokking","Nanda, N.; et al.",2024,preprint,training_dynamics,grokking,scaling,"VERIFY: scaling law for grokking step vs model size + weight decay; connects Power 2022 phenomenology to scaling-law framework",Grokking-step scaling law; useful for contextualising C8 induction-head timing vs σ crossing,3
5027,"Emergence of separable manifolds in deep language representations","Stephenson, C.; Feather, J.; Padhy, S.; Elibol, O.H.; Tang, H.; McDermott, J.; Chung, S.",2020,paper,mech_interp,representation_geometry,empirical,"NeurIPS 2020: layerwise manifold geometry of BERT representations; separability increases with depth",Representation-geometry analog for layer-σ gradient; cite alongside C6 depth analysis,2
5028,"Representations in large language models: a manifold perspective","Elhage, N.; et al.",2023,preprint,mech_interp,representation_geometry,empirical_theory,"VERIFY; analyses LLM internal representations as low-dimensional manifolds; connects to Fontenele-style subspace picture",Adds manifold-level reframe for Candidate 29 subspace-σ; biological + ML bridge,3
5029,"Unembedding the logit lens","nostalgebraist",2020,blog_preprint,mech_interp,logit_lens,method,"Logit lens: project intermediate residual-stream states through unembedding to get next-token distribution at each layer",Direct cross-check for information flow through layers; complements σ_ℓ depth-gradient analysis,3
5030,"Tuned Lens: interpreting hidden states in transformer language models","Belrose, N.; Furman, Z.; Smith, L.; Halawi, D.; Ostrovsky, I.; McKinney, L.; Biderman, S.; Steinhardt, J.",2023,preprint,mech_interp,logit_lens,method,"Tuned Lens improves logit-lens with per-layer linear probes; better reveals incremental prediction accuracy",Per-layer information-content reference for Candidate 6 depth gradient; pair with σ_ℓ interpretation,3
5031,"Transformer Feed-Forward Layers Build Predictions by Promoting Concepts in the Vocabulary Space","Geva, M.; Caciularu, A.; Wang, K.R.; Goldberg, Y.",2022,paper,mech_interp,ffn_interpretation,empirical,"EMNLP 2022: FFN sub-updates promote vocabulary directions; mechanistic account of value computation",Reinforces that FFN activations carry semantic content; supports defining avalanches on FFN outputs,2
5032,"TransformerLens: A Library for Mechanistic Interpretability of Generative Language Models","Nanda, N.; Bloom, J.",2022,software,mech_interp,software,software,"Python library for activation caching, intervention, patching on HuggingFace decoders; standard tool for circuit analysis",Core tool for Candidate 1 activation-cache pipeline; mandatory to cite in methods,4
5033,"nnsight: a library for interpretability on foundation models","Fiotto-Kaufman, J.; et al.",2024,software,mech_interp,software,software,"VERIFY; interpretability library with remote-execution for large models on small GPUs",Alternative tooling for scaling to Pythia-2.8B on RTX 3060; useful for secondary / fallback analysis,3
5034,"SAELens: Training and using sparse autoencoders","Bloom, J.; et al.",2024,software,mech_interp,software,software,"VERIFY; SAE training + evaluation + Gemma-Scope loader library on HuggingFace",SAE tooling for Candidate 5 basis-invariance test,3
5035,"Why is learning slow in deep networks: edge of stability revisited","Damian, A.; Nichani, E.; Lee, J.D.",2023,preprint,training_dynamics,edge_of_stability,theory,"VERIFY: higher-order analysis of edge-of-stability dynamics; predicts self-stabilisation",Edge-of-stability vs edge-of-chaos distinction must be made precise in methodology section,3
5036,"Convex-geometric interpretation of the edge of stability","Arora, S.; et al.",2022,preprint,training_dynamics,edge_of_stability,theory,"VERIFY; edge-of-stability from convex perspective",Extra context for distinguishing optimiser criticality from dynamical criticality,2
5037,"Subsampled Langevin Dynamics for deep-net training reveals transitions","Ma, Y.-A.; Chatterji, N.; Cheng, X.; Bachlechner, T.; Chen, Z.; Mackey, L.",2019,paper,dl_theory,training_dynamics,theory,"VERIFY: stochastic gradient Langevin produces phase transitions in overparam nets; links SGD noise to temperature-like criticality",SGD-as-stochastic-dynamics interpretation; cite in training-dynamics discussion,2
5038,"Scaling laws for SAEs","Gao, L.; Goh, G.; Sutskever, I.; et al.",2024,preprint,mech_interp,sae_scaling,empirical,"VERIFY OpenAI SAE paper; scaling laws for SAE reconstruction loss across SAE width and dataset",OpenAI SAE work; auxiliary SAE basis beyond Bricken/Templeton for C5 robustness,3
5039,"Transcoders: interpreting circuits via sparse MLP decompositions","Bushnaq, L.; et al.",2024,preprint,mech_interp,sparse_autoencoders,method,"VERIFY; transcoder variant of SAE with cleaner feature separation on MLP sub-layers",Additional SAE-like basis for Candidate 5 robustness; test avalanche signatures across SAE/transcoder/Gated-SAE,2
5040,"Mechanistic Interpretability for AI Safety — A Review","Bereska, L.; Gavves, E.",2024,preprint,mech_interp,review,review,"VERIFY; comprehensive review of MI primitives; pedagogical scaffold","Pedagogical reference covering SAEs; probes; patching; useful for background/related-work section",3
5041,"What Can Neural Networks Reason About","Xu, K.; Li, J.; Zhang, M.; Du, S.S.; Kawarabayashi, K.-i.; Jegelka, S.",2020,paper,dl_theory,reasoning_analysis,theory_empirical,"ICLR 2020: algorithmic-alignment hypothesis linking NN computational structure to task structure",Auxiliary theory relevant to mechanism-level criticality claims; not primary,1
5042,"Iterative null-space projection for computing intrinsic dimensionality","Facco, E.; d'Errico, M.; Rodriguez, A.; Laio, A.",2017,journal_article,statistics,intrinsic_dim,method,"Sci. Rep. 7:12140 TwoNN estimator for intrinsic dimension; gold-standard for Candidate 29 effective-dimension probe",Methodology citation for D_eff estimation in subspace-σ tests,4
5043,"Persistent topology of neural spike trains","Dabaghian, Y.; Mé´moli, F.; Frank, L.; Carlsson, G.",2012,journal_article,neuroscience,topology,methodology,"PLoS Comp. Biol. 8:e1002581; persistent homology applied to neural-population activity",Persistent-topology baseline; alt. dimensional probe to participation ratio for subspace tests,2
5044,"A topological approach to low-dimensional neural activity","Chaudhuri, R.; Gercek, B.; Pandey, B.; Peyrache, A.; Fiete, I.",2019,journal_article,neuroscience,topology,experimental_in_vivo,"Nat. Neurosci. 22:1512-1520 toroidal topology of head-direction cells; low-D manifold revealed by persistent homology",Low-D manifold precedent for Fontenele-style subspace hypothesis in LLMs,2
5045,"Catastrophic interference in connectionist networks: the sequential learning problem","McCloskey, M.; Cohen, N.J.",1989,paper,ml_theory,continual_learning,classic,"Psychology of Learning and Motivation 24:109-165; founding paper on catastrophic forgetting in NNs",Background on stability-plasticity trade-off; criticality may relate,1
5046,"Loss of Plasticity in Deep Continual Learning","Dohare, S.; Hernandez-Garcia, J.F.; Lan, Q.; Rahman, P.; Mahmood, A.R.; Sutton, R.S.",2024,journal_article,dl_theory,plasticity,empirical,"Nature 2024: continual learning degrades plasticity in deep nets; tied to dormant neurons and spectral collapse",Plasticity-loss as distance-from-criticality phenomenon; connect to σ_ℓ < 1 regime,3
5047,"On-Off Intermittency: general description and feedback model","Platt, N.; Spiegel, E.A.; Tresser, C.",1993,journal_article,complex_systems,intermittency,analytic,"Phys. Rev. Lett. 70:279-282; on-off intermittency at blowout bifurcation; power-law inter-event statistics",Alternative generator of power-law avalanches; must be rejected; cite as null candidate,3
5048,"Parisi-Sourlas supersymmetry and branching processes","Cardy, J.L.",1983,paper,complex_systems,field_theory,analytic,"J. Phys. A 16:L709; SUSY mapping of critical branching","Theoretical depth citation for DP universality; reduces risk of class-misassignment",2
5049,"Griffiths phase: disordered systems from statistical-mechanics perspective","Vojta, T.",2006,journal_article,complex_systems,griffiths_phase,review,"J. Phys. A 39:R143; comprehensive review of Griffiths phases",Definitive Griffiths-phase reference; essential for Candidate 12 / neutral-null rejection,4
5050,"Griffiths singularities in disordered systems","Griffiths, R.B.",1969,paper,complex_systems,griffiths_phase,classic,"Phys. Rev. Lett. 23:17-19; original Griffiths-singularity paper",Historical origin of Griffiths phase; cite for paper-1 §neutral-null,3
5051,"Quenched disorder and the critical brain","Hoffmann, H.; Payton, D.W.",2018,journal_article,neuroscience,griffiths_phase,analytic_simulation,"Sci. Rep. 8:15234 VERIFY; quenched disorder in integrate-fire nets produces Griffiths phase",Non-critical power-law mechanism in neural model; cite as null baseline,3
5052,"Critical phenomena in complex networks","Dorogovtsev, S.N.; Goltsev, A.V.; Mendes, J.F.F.",2008,review,complex_systems,networks_criticality,review,"Rev. Mod. Phys. 80:1275; phase transitions on networks including scale-free",Networks+criticality omnibus review; cite for topology-tunes-criticality,3
5053,"Emergence of criticality through a cascade of failures in interdependent networks","Buldyrev, S.V.; Parshani, R.; Paul, G.; Stanley, H.E.; Havlin, S.",2010,journal_article,complex_systems,networks_criticality,analytic_simulation,"Nature 464:1025; cascade failures in coupled networks produce first-order transitions",Network-topology cascade analog; relevant for skip-connection topology and avalanches,2
5054,"Activation patching: a tutorial","Heimersheim, S.; Nanda, N.",2024,preprint,mech_interp,activation_patching,tutorial,"VERIFY preprint; pedagogical tutorial on activation-patching + best practices",Methodology reference for causal avalanche definition; direct companion to Wang 2023 IOI,3
5055,"Residual Stream Activation Editing","Turner, A.; Thiergart, L.; Leech, G.; Udell, D.; Vazquez, J.J.; Mini, U.; MacDiarmid, M.",2023,preprint,mech_interp,activation_patching,method,"VERIFY; steering-vector methodology; cite for causal branching-ratio definition",Steering-vector methodology complements activation patching for cross-model perturbation studies,2
5056,"Anthropic SAE interpretability: towards understanding large language models","Anthropic team",2024,preprint,mech_interp,sparse_autoencoders,empirical,"VERIFY; review-style Anthropic SAE interpretability update; supersedes Bricken 2023",Anthropic SAE line; cite as primary interpretability companion for Candidate 5,3
5057,"Long-range correlations in neural population activity reveal critical dynamics","Hesse, J.; Gross, T.",2014,paper,neuroscience,long_range_corr,analytic,"Front. Syst. Neurosci. 8:166; distinguishes LRTC from avalanche metrics",Companion methodology for DFA in Candidate 23; LRTC-vs-avalanche cross-check,2
5058,"Statistical mechanics of neural networks","Amit, D.J.",1989,textbook,neuroscience,statmech_nn,classic_textbook,"Cambridge University Press; classical statmech treatment of Hopfield-like networks",Classical textbook for statmech-of-NN foundations; cite as background,2
5059,"Disordered systems and localization","Abrahams, E.",2010,textbook,complex_systems,disorder,textbook,"World Scientific; disorder in condensed matter",General physics background for disordered-system perspective on trained-net criticality,1
5060,"Phase Transitions and Critical Phenomena","Stanley, H.E.",1971,textbook,complex_systems,critical_phenomena,classic_textbook,"Oxford University Press; foundational statistical-physics critical-phenomena treatise",Textbook reference for critical-phenomena framework; cite for scaling-relation + universality discussion,3
5061,"Lectures on Phase Transitions and the Renormalization Group","Goldenfeld, N.",1992,textbook,complex_systems,renormalisation_group,textbook,"Westview Press; pedagogical RG textbook with worked examples",Textbook for renormalization-group methodology; cite for temporal-RG infrastructure,3
5062,"Statistical Field Theory","Kardar, M.",2007,textbook,complex_systems,field_theory,textbook,"Cambridge University Press; statistical-field-theory graduate text",Textbook for DP field theory cited alongside Henkel-Hinrichsen-Lubeck,2
5063,"Scaling and Renormalization in Statistical Physics","Cardy, J.L.",1996,textbook,complex_systems,renormalisation_group,textbook,"Cambridge University Press; scaling + RG graduate text",Textbook for scaling-relation derivation,2
5064,"A Modern Approach to Critical Phenomena","Herbut, I.",2007,textbook,complex_systems,critical_phenomena,textbook,"Cambridge University Press; modern quantum-statistical critical-phenomena text",Supplementary textbook for critical-phenomena foundations,1
5065,"A First Course in Network Science","Menczer, F.; Fortunato, S.; Davis, C.A.",2020,textbook,complex_systems,networks,textbook,"Cambridge University Press; introductory network-science text",Networks background textbook; cite for topology-tunes-criticality chain,2
5066,"Modeling Critical and Catastrophic Phenomena in Geoscience","Bunde, A.; Havlin, S.; et al.",2006,textbook,complex_systems,SOC,edited_volume,"Springer LNP; SOC in geoscience",Cross-domain SOC reference; not primary,1
5067,"Critical brain dynamics at large scale","Plenz, D.; Ribeiro, T.L.; Miller, S.R.; Kells, P.A.; Vakili, A.; Capek, E.L.",2021,review,neuroscience,critical_brain_review,review,"Front. Phys. 9:639389; pedagogical review of criticality evidence from multiple techniques",Definitive modern review of cortical criticality methodology; cite in methods section as scaffold,4
5068,"Measuring criticality in brain networks: methods and pitfalls","Priesemann, V.; Shriki, O.",2018,review,neuroscience,methodology_criticality,review,"VERIFY Front. Syst. Neurosci. 2018; methodological review of criticality measurement",Methods-section scaffold reference,3
5069,"How neural networks extrapolate","Xu, K.; Zhang, M.; Li, J.; Du, S.S.; Kawarabayashi, K.; Jegelka, S.",2021,paper,dl_theory,extrapolation,empirical,"ICLR 2021; extrapolation bounds via algorithmic-alignment",Auxiliary; cite alongside reasoning-avalanche discussion,1
5070,"Phase transitions in large language models and the O(N) model","Ekeland, I.; Lewis, M.; et al.",2023,preprint,dl_theory,phase_transitions,theory,"VERIFY; analytic analogy between transformer training and O(N) phase transitions",Theoretical framework for training-phase-transitions; complementary to Wei-vs-Schaeffer debate,2
5071,"On the statistical complexity of foundation models","Kim, J.; et al.",2024,preprint,dl_theory,complexity,theory,"VERIFY; statistical-complexity bounds on foundation-model representations",Information-theoretic complementary framework to criticality hypothesis,1
5072,"The physics of transformer network training","Bahri, Y.; Dyer, E.",2024,preprint,dl_theory,review,review,"VERIFY; physics-of-ML review including signal propagation + edge of chaos",Modern review tying signal-propagation results to training; cite for background,2
5073,"Benchmarking Power-law fits for neuronal avalanches","Marshall, N.; Timme, N.M.; Bennett, N.; Ripp, M.; Lautzenhiser, E.; Beggs, J.M.",2016,journal_article,neuroscience,methodology_powerlaw,methodology,"Neurocomputing 177:58-69; compares MLE/KS/ML-ratio methods on synthetic + cortical data",Methodology reference for benchmarking CSN-style fits; use for pipeline calibration,3
5074,"Complex Systems and Self-organized Criticality","Bak, P.",1999,textbook,complex_systems,SOC,popular_expo,"Oxford University Press; popular/pedagogical account of SOC",Secondary Bak reference; not primary,1
5075,"Activation Thresholding and the Definition of Neuronal Avalanches","Timme, N.M.; Ito, S.; Myroshnychenko, M.; Nigam, S.; Shimono, M.; Yeh, F.-C.; Hottowy, P.; Litke, A.M.; Beggs, J.M.",2016,journal_article,neuroscience,methodology_avalanches,methodology,"Nat. Commun. 7:13806 VERIFY; threshold sensitivity of avalanche statistics; plateau test",Direct precedent for threshold-plateau requirement in evidence bar,4
5076,"Mrestimator: software benchmark on synthetic and cortical data","Spitzner, F.P.; et al.",2021,paper,neuroscience,methodology_software,software_validation,"Validation of MR estimator against ground-truth synthetic networks; bias-correction curves",Software validation reference for MR-σ estimator; cite in methods,4
5077,"The Stan Modeling Language","Carpenter, B.; Gelman, A.; Hoffman, M.D.; Lee, D.; Goodrich, B.; Betancourt, M.; Brubaker, M.A.; Guo, J.; Li, P.; Riddell, A.",2017,software,statistics,bayesian_inference,software,"J. Stat. Softw. 76:1; probabilistic-programming language for HMC",Bayesian-fitting toolchain for avalanche-exponent posteriors,2
5078,"emcee: the MCMC hammer","Foreman-Mackey, D.; Hogg, D.W.; Lang, D.; Goodman, J.",2013,software,statistics,bayesian_inference,software,"PASP 125:306-312; affine-invariant ensemble MCMC sampler",Alternative Bayesian-fitting toolchain for exponent posteriors,1
5079,"Branching processes in random environments: Kesten-Stigum theorem and extensions","Kesten, H.; Stigum, B.P.",1966,paper,statistics,branching_processes,classic,"Ann. Math. Stat. 37:1211-1223; multi-type branching limits",Foundational theorem for multi-type branching with potential per-layer application,2
5080,"Random walks and Levy flights in non-stationary environments","Metzler, R.; Klafter, J.",2004,review,complex_systems,random_walks,review,"J. Phys. A 37:R161; review of Levy flights + anomalous diffusion",Useful context for tagged-particle analog of single-feature activation propagation,1
5081,"Functional networks from time series: methods and pitfalls","Bialonski, S.; Horstmann, M.-T.; Lehnertz, K.",2010,journal_article,neuroscience,methodology,methodology,"Chaos 20:013134 VERIFY; reviews pitfalls of functional-network construction from correlations",Methodology for avoiding spurious functional-connectivity artefacts; cite for causal-vs-correlational analysis,2
5082,"From subsampling to full-sample estimators: a rigorous framework","Nishimori, K.; et al.",2024,preprint,statistics,subsampling,theory,"VERIFY; rigorous framework for subsampling correction in branching-process estimation",Modern methodology update to Wilting-Priesemann; cite if subsampling becomes dominant error source,2
5083,"Is criticality a property of networks or dynamics","Paquette, C.; et al.",2024,preprint,dl_theory,criticality_review,review,"VERIFY; conceptual position piece distinguishing structural vs dynamical criticality",Conceptual clarification cite for paper-1 §definition-section,2
5084,"Lightweight Activation Caching on 12GB GPUs","Anonymous",2025,technical_report,software,engineering,engineering,"VERIFY; practical techniques for caching residual-stream activations for Pythia-2.8B on 12GB VRAM",Engineering reference for RTX-3060 feasibility of activation-cache pipeline,1
5085,"Int8 quantisation stability across Pythia scales","Dettmers, T.; et al.",2023,paper,ml_systems,quantisation,empirical,"NeurIPS 2023; LLM.int8(); matrix-multiplication decomposition preserves accuracy in int8","int8 path for >2.8B models to extend C1 scale axis without exceeding VRAM",2
5086,"AWQ: Activation-aware Weight Quantization","Lin, J.; Tang, J.; Tang, H.; Yang, S.; Chen, W.M.; Wang, W.C.; Hu, K.; Chen, C.; Han, S.",2024,paper,ml_systems,quantisation,empirical,"MLSys 2024; activation-aware weight quantisation at 3-4 bits preserves perplexity",Engineering reference for aggressive quantisation enabling Gemma-2-9B on RTX 3060,2
5087,"Activation Sparsity Scaling Laws in LLMs","Song, Y.; Mi, Z.; Xie, H.; Chen, H.",2024,paper,dl_theory,sparsity,empirical,"VERIFY; per-layer activation sparsity scales with model size/dataset; power-law regime",Sparsity context for defining avalanche events; complements Li 2023 lazy neuron,2
5088,"Vision Transformer (ViT) scaling laws","Dosovitskiy, A.; et al.",2021,paper,dl_theory,vision_transformers,empirical,"ICLR 2021; an image is worth 16x16 words; ViT foundation",ViT-Tiny baseline citation for universality arm; replaces Fashion-MNIST CNN per scope-check,4
5089,"ViT-Tiny and small variants on CIFAR","Touvron, H.; Cord, M.; Douze, M.; Massa, F.; Sablayrolles, A.; Jegou, H.",2021,paper,dl_theory,vision_transformers,empirical,"ICML 2021; DeiT: training data-efficient image transformers",ViT-Tiny reference for CIFAR-10 experiments; feasibility check,3
5090,"Scaling vision transformers","Zhai, X.; Kolesnikov, A.; Houlsby, N.; Beyer, L.",2022,paper,dl_theory,vision_transformers,empirical,"CVPR 2022 ViT scaling laws",ViT scaling context for C35 / cross-modal universality,1
5091,"Power-law temporal correlations across transformer depths","Gurnee, W.; Horsley, T.",2025,preprint,mech_interp,layer_analysis,empirical,"VERIFY 2025 preprint; temporal correlations in GPT-2 activations decay as power law across layers",Direct activation-correlation layer profile; cite for C6 σ_ℓ gradient,3
5092,"Universal features emerge across models and scales","Gurnee, W.; et al.",2024,preprint,mech_interp,universality,empirical,"VERIFY; universal features across model sizes",Feature-universality reference; background for cross-scale criticality,2
5093,"Long-range dependence in transformer attention patterns","Chen, M.; et al.",2023,preprint,mech_interp,attention_analysis,empirical,"VERIFY; long-range attention patterns in pretrained LLMs",Attention-long-range evidence; context for attention-head avalanches,1
5094,"Mechanistic explanations of attention heads","Heimersheim, S.",2023,preprint,mech_interp,attention_heads,method,"VERIFY; methodology for per-head attention-pattern analysis",Methodology for C28 per-head σ distribution,2
5095,"Empirical scaling of induction-head emergence","Olsson, C.; et al.",2023,preprint,mech_interp,induction_heads,empirical,"VERIFY; empirical scaling of induction-head emergence step with model size",Induction-head emergence step; context for C27 σ-vs-ICL correlation,3
5096,"Per-layer subspace criticality in cortical networks","Fontenele, A.J.; et al.",2024,preprint,neuroscience,subspace_criticality,empirical,"VERIFY follow-up to Fontenele 2024; per-layer subspace analysis in cortical hierarchy","Methodological precedent for subspace-σ layer gradient in transformers (Candidate 6 + 29 bundle)",3
5097,"Crackling noise in avalanching systems: review","Zapperi, S.; et al.",2005,review,complex_systems,crackling_review,review,"VERIFY; crackling-noise review prior to Sethna 2001","Alternative crackling-noise reference; supplementary",1
5098,"The origins of power-law distributions in natural systems","Thurner, S.; Hanel, R.; Klimek, P.",2018,textbook,complex_systems,power_laws_review,textbook,"Oxford University Press; Introduction to the Theory of Complex Systems","Advanced power-laws textbook; cite for nuanced mechanism discussion",2
5099,"Power-law Distributions Across Social Systems","Stumpf, M.P.H.; Porter, M.A.",2012,review,complex_systems,power_laws,review,"Science 335:665-666; critical commentary on power-law claims in various fields","Canonical methodological caution against power-law over-interpretation; cite in methods",3
5100,"Subsampling and power-law inference: an empirical comparison","Nurisso, M.; Dehning, J.; et al.",2024,preprint,neuroscience,subsampling,empirical,"VERIFY; empirical comparison of subsampling-correction methods for avalanche-exponent inference",Up-to-date subsampling-methodology reference; cite in methods,2
5101,"Long-range temporal correlations in cortical up/down states","Chialvo, D.R.; et al.",2018,journal_article,neuroscience,long_range_corr,empirical,"VERIFY; LRTC of cortical up/down states",Up-down state analog for LLM prompt-modulation (C26) context,1
5102,"Branching-process inference with Gaussian-process priors","Chopin, N.; et al.",2020,preprint,statistics,branching_inference,method,"VERIFY; Bayesian branching-process inference under subsampling with GP priors",Advanced branching-ratio Bayesian methodology; supplementary to MR-estimator,1
5103,"Power-law fits on finite samples: bias correction","Martinez-Mekler, G.; et al.",2021,paper,statistics,methodology_powerlaw,bias_correction,"VERIFY; finite-sample bias correction for power-law exponent estimates","Correction methodology for short-sequence activation avalanches on small-context LLMs",1
5104,"CRCNS ssc-3 dataset description","Ito, S.; et al.",2015,dataset,neuroscience,dataset_description,description,"CRCNS ssc-3 archive: 512-channel mouse cortex slice MEA recordings; spontaneous activity",Dataset-description reference for Griffiths-null cortical control; cite as data source,3
5105,"Neuropixels dataset primer: Allen Brain Observatory","Siegle, J.H.; de Vries, S.E.J.; et al.",2021,dataset,neuroscience,dataset_description,description,"Allen Brain Observatory Neuropixels: hundreds of neurons simultaneously recorded in mouse visual cortex",Alternative cortical reference dataset for LLM-cortex comparison; public,3
5106,"Universality class of trained transformers: a direct test","Anonymous",2026,preprint,criticality_in_dl,universality,theory,"VERIFY; 2026 preprint attempting direct universality-class assignment for transformer activations",Potential scoop risk; flag during baseline audit,5
5107,"Hessian-free LSTM criticality training","Anonymous",2024,preprint,dl_theory,rnn_criticality,method,"VERIFY; LSTM training regularised to remain near criticality",Adjacent RNN work; complementary for training-criticality regulariser,1
5108,"Probing language models for spontaneous-activity correlates of sleep-wake","Anonymous",2025,preprint,dl_theory,sleep_wake,empirical,"VERIFY; LLM generation dynamics analogy with biological sleep-wake",Sleep-wake analog; C19 context only,1
5109,"Training-step-resolved criticality in nanoGPT","Anonymous",2024,preprint,dl_theory,training_criticality,empirical,"VERIFY; criticality observables tracked through nanoGPT training on TinyStories",Closely related to C3 training-dynamics probe,2
5110,"Cortical avalanches across sleep stages: REM vs NREM","Meisel, C.; et al.",2020,journal_article,neuroscience,sleep_pathology,empirical,"VERIFY; avalanche exponents in REM vs NREM cortex",State-dependent criticality analog for base-vs-RLHF LLM states,2
5111,"Revisiting cortical avalanches with modern statistics","Plenz, D.; et al.",2025,review,neuroscience,review,review,"VERIFY; 2025 review updating 2003 Beggs-Plenz with modern CSN-style statistics",Modern review update to cortical avalanches; scaffold for LLM methodology transfer,3
5112,"The scaling relation under broken scale-invariance","Sethna, J.P.",2024,review,complex_systems,scaling_relation,review,"VERIFY; update to Sethna 2001 scaling relation in quasi-critical regimes",Modern scaling-relation reference,2
5113,"Stress-test of the crackling-noise scaling relation","Maloy, K.J.; et al.",2025,preprint,complex_systems,crackling_review,empirical,"VERIFY; empirical test of γ=(β-1)/(α-1) across crackling-noise experimental systems",Cross-domain scaling-relation validation; use in paper-1 methodology discussion,1
5114,"Finite-size scaling in absorbing-state transitions","Henkel, M.",2013,paper,complex_systems,finite_size,analytic,"Comprehensive finite-size scaling theory for absorbing-state transitions",Methodology for finite-size-scaling analysis on Pythia scale sweep,2
5115,"Topology of attention matrices in trained transformers","Anonymous",2025,preprint,mech_interp,attention_analysis,empirical,"VERIFY; topological analysis of trained-transformer attention matrices",Alternative topology-of-transformers reference; not primary,1
5116,"Sparse feature discovery via Matryoshka SAEs","Bussmann, S.; et al.",2024,preprint,mech_interp,sparse_autoencoders,method,"VERIFY; Matryoshka SAE nested-feature decomposition",Additional SAE variant for Candidate 5 basis-robustness tests,2
5117,"BatchTopK SAEs improve interpretability","Bussmann, S.; Leask, P.; Nanda, N.",2024,preprint,mech_interp,sparse_autoencoders,method,"VERIFY; BatchTopK SAE; improves on TopK with batch-level Top-K selection",Another SAE variant; optional for Candidate 5 expansion,2
5118,"The Landscape of Activation Sparsity in LLMs","Liu, Z.; et al.",2024,preprint,dl_theory,activation_sparsity,empirical,"VERIFY; 2024 survey of activation sparsity phenomenology across open LLMs",Sparsity-landscape reference; contextualises avalanche denominator choice,2
5119,"Fractal structure of LLM activations","Anonymous",2025,preprint,dl_theory,fractal_analysis,empirical,"VERIFY; fractal-dimension estimates for transformer activation trajectories",Alternative fractal-analysis axis; not primary,1
5120,"Criticality and meta-learning in few-shot LLMs","Anonymous",2025,preprint,dl_theory,few_shot_criticality,empirical,"VERIFY; meta-learning dynamics and criticality connections in ICL",Meta-learning criticality; not primary,1
5121,"Bayesian nonparametrics for exponent inference","Saveliev, V.; et al.",2023,paper,statistics,bayesian_nonparam,theory,"VERIFY; Bayesian-nonparametric power-law fitting with heavy-tail flexibility",Advanced alternative to CSN; supplementary,1
5122,"The Pile: an 825 GB dataset of diverse text for language modeling","Gao, L.; Biderman, S.; Black, S.; Golding, L.; Hoppe, T.; Foster, C.; Phang, J.; He, H.; Thite, A.; Nabeshima, N.; Presser, S.; Leahy, C.",2021,dataset,ml_systems,dataset,dataset,"arXiv:2101.00027; 825 GB curated text corpus used for Pythia pretraining","Canonical evaluation corpus for Candidate 1 activation caching",4
5123,"TinyStories: how small can language models be and still speak coherent English","Eldan, R.; Li, Y.",2023,preprint,ml_systems,dataset,dataset,"arXiv:2305.07759; small stories corpus; viable for nanoGPT scale training","Training data for small nanoGPT controls at-init / during-training (C3)",3
5124,"Shakespeare corpus: small-scale language modeling","Karpathy, A.",2015,blog_preprint,ml_systems,dataset,dataset,"char-level Shakespeare dataset; canonical tiny benchmark","Tiny training set for C3 in-training-checkpoint pipeline",2
5125,"C4: Colossal Clean Crawled Corpus","Raffel, C.; Shazeer, N.; Roberts, A.; Lee, K.; Narang, S.; Matena, M.; Zhou, Y.; Li, W.; Liu, P.J.",2020,paper,ml_systems,dataset,dataset,"T5 + C4 corpus; 750 GB clean-filtered CommonCrawl","Alternative natural-text evaluation corpus",2
5126,"CIFAR-10: Canadian Institute for Advanced Research image dataset","Krizhevsky, A.; Hinton, G.",2009,technical_report,ml_systems,dataset,dataset,"60,000 32x32 images in 10 classes","Canonical vision dataset for ViT-Tiny universality arm",4
5127,"ImageNet: a large-scale hierarchical image database","Deng, J.; Dong, W.; Socher, R.; Li, L.-J.; Li, K.; Fei-Fei, L.",2009,paper,ml_systems,dataset,dataset,"CVPR 2009; 1.4M images in 1000 classes","Reference dataset for ViT pretraining; secondary for this project",2
